r0	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12
0.19285200202171185	0.1484490542423988	0.10901569913273944	0.07629499478028037	0.05097158953513489	0.0326396211433958	0.020145174031672746	0.012058145006225122	0.007041481407428398	0.004032967430461409	0.0022755899151012016	0.0012694860543596268	0.0007021758189283874
0.19160482211262986	0.1478246373244319	0.10884285162235013	0.07638924891129928	0.05117876122151775	0.032859118256870205	0.02032831878078449	0.01219200947316406	0.00713124810481424	0.004089669758160459	0.0023099108598314474	0.0012896289587124412	0.0007137352337511812
0.19274079307741657	0.14855591580236052	0.10925347905652041	0.07657876044177198	0.05123838510492552	0.03285627593457864	0.020303741103316682	0.012165569522369109	0.007110151615419112	0.004074990155560032	0.00230047994006688	0.0012838743702775811	0.000710344682048939
0.1923598462143204	0.14795790456648733	0.10856635322319536	0.07591774745161371	0.05067961666432347	0.03242961932649592	0.020003355786653177	0.011967229043844663	0.00698557267027631	0.003999684347519881	0.0022562628765372275	0.0012584723594548687	0.0006959875402967925
0.1926721781717992	0.1483007299241259	0.10889992722701124	0.07620970971651937	0.05091221897123499	0.03260037950986216	0.020120375632836314	0.012043044564892847	0.0070325541805725126	0.004027809470496696	0.0022726614118951665	0.0012678450907584347	0.0007012653037631684
0.1915732144308491	0.1474555723987044	0.10828774179542015	0.07579202196710748	0.05064260210105419	0.03243444812214034	0.020022092606843993	0.011986490723829728	0.007000681713691411	0.004010103226891309	0.002262919670906678	0.001262519525663935	0.0006983661864487016
0.1927353853758556	0.1484463608027921	0.10908618703200094	0.07639791726542292	0.05107571045233188	0.03272731653405416	0.020210718381678636	0.012103133838618087	0.007070487567387259	0.004050821036428486	0.002286207194571764	0.0012756410481790657	0.0007056773288320785
0.19043685258988205	0.1466855179166297	0.107816323289055	0.07553573013577462	0.050522108282920704	0.032388486255060286	0.020011127708504346	0.011988886694097861	0.007006407228888811	0.004015370376667289	0.0022667710954002883	0.0012650462650912336	0.0006999229433676944
0.1907035039833899	0.14698682623384848	0.10811490777951406	0.07580044153077338	0.050735036387212704	0.03254596907038291	0.020119676876571017	0.012059532684975506	0.00705033828145716	0.004041739629286812	0.0022821769838851334	0.0012738650477862972	0.0007048944337751042
0.19439593559541213	0.1497036329898026	0.109980211784593	0.07699513833224533	0.051452360453097444	0.032953528051782595	0.02034146671983374	0.012176629108100115	0.0071110317324918695	0.004072926363817451	0.0022981779076903072	0.0012821005525720534	0.0007091573297848477
0.19042031392596517	0.14655378019833595	0.10762182343610097	0.07532800109388772	0.05033640503084075	0.032241812670911245	0.019905575001065108	0.011918150596462944	0.006961516990409983	0.0039880362577052525	0.0022506373116535374	0.0012557426314157777	0.0006946501459763181
0.19269943458242123	0.14810953385181028	0.10858537918277822	0.07586233357024615	0.05059706626439827	0.03234962701311735	0.01993922654933282	0.011921397516564186	0.0069552697727680276	0.003980722385290787	0.00224485981787582	0.0012518104846499353	0.0006921769651639873
0.19323898705592935	0.14859504212821137	0.10899548292588596	0.07618612464331274	0.05083615306299566	0.03251554228290292	0.020048277581510617	0.011989896968821913	0.006996755893664635	0.004005140422823954	0.002258919873806981	0.0012597728131897392	0.0006966301481386868
0.19059484487142345	0.1467814243895499	0.10786448501463602	0.07555244752696519	0.05052178416062353	0.032381305719797616	0.020002844814330994	0.01198196119259584	0.007001418223343426	0.004012080704523611	0.002264724299277909	0.001263822659464863	0.0006992117934182088
0.19444141925636604	0.14943630544400718	0.10953551141069276	0.07650234906235906	0.051004594118093535	0.03259698869748574	0.020083799046508654	0.012003569295244166	0.007001078041518894	0.0040059348772596565	0.002258625102883404	0.0012592891217276965	0.0006962283102593231
0.1947642608096515	0.14987512735965633	0.11001135281915096	0.07694598584468655	0.051372310280131596	0.03287402799204093	0.020276992058547924	0.012130245200908439	0.007080235515745606	0.004053602181314666	0.002286534851912752	0.0012752893691381363	0.0007052576471556342
0.19391484182196767	0.14930827498140123	0.10967278506206957	0.07676950493347541	0.051295833255676423	0.03285039409922057	0.020276469675267056	0.012137141103399944	0.007087730375409651	0.004059483339871763	0.002290554302271348	0.0012778325406111626	0.0007067907631283584
0.19196600114401272	0.1479368320806138	0.10878566191780734	0.07624488930687467	0.051012784177145186	0.03271111996357167	0.020214133339053135	0.012112069554194704	0.007079028789995744	0.004057238133012055	0.0022905021503709794	0.0012783267351596142	0.0007072846907738062
0.18923941843484796	0.14579850335929795	0.10720182759158055	0.0751376201847352	0.050279690446870036	0.03224845399719215	0.019933485653817078	0.011947058101146444	0.00698426949895518	0.004003758683157865	0.0022606969283837865	0.0012618648180002542	0.0006982509824184558
0.19430869855655766	0.14955279664638324	0.10980126224300732	0.07682035350306067	0.05130337522340603	0.03283920986509124	0.02026074077551809	0.012123227008949956	0.00707744938337978	0.0040526105870534465	0.002286242984719257	0.001275241728058391	0.0007052798114675498
0.19334770645567895	0.1488548418826655	0.10933003073950726	0.07652486394492926	0.05113053480792401	0.03274405107480896	0.020210830877515643	0.012097956251707533	0.007064937095899203	0.004046483103248726	0.0022832475748495633	0.0012737700906166162	0.0007045500002587575
0.19361768606764004	0.14896544706308676	0.10932944370064109	0.07646347483175508	0.05104906525563494	0.032667736520631284	0.020150577257523235	0.01205524694919762	0.007036835923534584	0.00402895291528578	0.002272726882299771	0.0012676321556988077	0.0007010424614711616
0.19185808467086074	0.1476744010089846	0.10844605038183941	0.07589988925468838	0.050712133039462814	0.032477179745042356	0.020047368657329197	0.012001016681174908	0.007008859002399108	0.004014641593720626	0.002265414608824624	0.0012638825557653847	0.0006991078059541192
0.19298927561569781	0.14844818670222354	0.10892661722893625	0.07616741707352709	0.05084343243646911	0.03253210346347251	0.02006502099959179	0.012003228954989124	0.007006121636718092	0.004011224343002513	0.002262668947897076	0.0012619995773625052	0.0006979185230934045
