r0	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12
0.16763604308764005	0.12618558381544198	0.09056047670325205	0.061979907771914935	0.04056759656939584	0.02551667603440182	0.015515021452960165	0.00917517464558387	0.005307261359283982	0.0030175013765440495	0.0016931495393175734	0.0009406019415515999	0.0005186333660421647
0.16807520255583872	0.12667891864958317	0.09103915473867323	0.0623929254722689	0.040890610150057835	0.02574941950130272	0.015671858449051713	0.009275361935812758	0.005368644669492677	0.0030539237333898272	0.0017142421959325245	0.0009525959699040454	0.0005253612786442901
0.16757077709243273	0.12637811486629244	0.09088828502824553	0.06233687723005463	0.040884423857895286	0.02576329734416343	0.015689782030183272	0.009290677021485795	0.005379719779212244	0.003061218164531551	0.0017187696959944786	0.0009552958312925284	0.0005269270134568378
0.1648790180474417	0.12436444184559772	0.08946916236598647	0.06139289114469942	0.0402882525502238	0.0254027797693677	0.015479057119006764	0.009170569515051618	0.005312471055199582	0.0030240218203421146	0.0016983630907332966	0.0009441606708384226	0.0005208725392475737
0.16749782138854613	0.12630361517722338	0.09081988790940855	0.062279858589696466	0.04084081503121677	0.025732339638613596	0.015669130870125347	0.009277577037363751	0.005371732828593357	0.0030564954399648673	0.0017160414705564258	0.0009537472265296404	0.0005260594590799151
0.1682238784418951	0.126488691011658	0.09066576398786234	0.061972017007695474	0.04051162270303263	0.025452275973446112	0.015460459024938053	0.009135320743389226	0.0052806688341813825	0.0030007979450922193	0.0016830901871525276	0.000934722670429769	0.0005152705091845814
0.1655485319443334	0.12474971684865672	0.08964857251902644	0.06144549159807253	0.04027745147589868	0.025369668616282325	0.01544488250709445	0.009143378941692627	0.005293461486627402	0.0030117362759073682	0.0016908258029585533	0.0009396997719349027	0.0005182986282179617
0.16655020546916097	0.12543300109876906	0.09007758811892969	0.061692938268412684	0.040408805208161654	0.025434112388929724	0.015474221654322742	0.00915578039701968	0.005298289094706848	0.003013418318289642	0.001691304406530971	0.0009397671924884945	0.0005182527480886874
0.1660681951080459	0.12501493663861943	0.08973729945553863	0.0614336016605077	0.04022333200558796	0.02530888819728758	0.015393756410906663	0.009106139568715314	0.005268642629125826	0.0029961544331367756	0.0016814435455907405	0.0009342164494753053	0.0005151621957209321
0.16571771192855922	0.1251976116363588	0.09022111972394253	0.06201305817489417	0.040759384215174305	0.025735835061483983	0.015700654976553666	0.009310914155510483	0.005397952947524574	0.003074536201244615	0.001727532695296263	0.0009607137776597389	0.0005301443003631444
0.16690249044294156	0.12604641320241583	0.09078917957210236	0.06236889135389015	0.04096943377814469	0.025853914200007648	0.015764647245690138	0.009344756015676657	0.005415602686726231	0.003083688706616911	0.0017322786179901964	0.0009631829957218645	0.0005314354339225355
0.16798827494153512	0.12627175245309125	0.09048074448081254	0.06182587601461153	0.0404042447812211	0.025378303352620635	0.015412212023771242	0.009105226879408054	0.005262550206412731	0.0029901841160127193	0.0016770012179386851	0.0009312841492615598	0.0005133514936906782
0.16659156588903315	0.1253096764751334	0.08986829084551255	0.0614655059281939	0.04020730283199807	0.025277491311501574	0.01536336994796666	0.009082586352237614	0.005252406130110847	0.0029857511802403487	0.0016750970842034658	0.0009304748240621847	0.0005130091308897686
0.16951530589111946	0.12774378589780874	0.09177940076191224	0.0628778254435213	0.04119187993277596	0.0259286139882994	0.015774942583837118	0.009333261903755802	0.005400646448573629	0.00307143075373199	0.0017237601608215592	0.0009577518886213361	0.0005281486654137288
0.1675026933506941	0.12633306458197682	0.09086123999957299	0.06232230278886954	0.04087747472155218	0.025760457246581513	0.0156888814475135	0.00929055876140869	0.0053798473931175195	0.003061379396420241	0.0017188989392696139	0.000955384158051832	0.0005269826279521542
0.16627473377522234	0.12554291666972264	0.09040721880894936	0.06209508968584548	0.040783471692229505	0.025733570230441743	0.015689902305271154	0.009299861123436354	0.005389340398059118	0.003068636031715291	0.001723783409192243	0.0009584439758076691	0.0005288145855937226
0.16758963919849393	0.1263234968026891	0.09079496711655975	0.06223507199651021	0.04079393650751692	0.025692775960375037	0.015639759038799245	0.009257589001323526	0.0053589491780437455	0.0030486802173619832	0.0017114190254561672	0.0009510787841938634	0.0005245462717359879
0.1672922348475527	0.12604435405603337	0.09055314346260218	0.062041589339608426	0.040650265706122554	0.025592951007210017	0.015574204792855277	0.009216480449582549	0.005334096375988829	0.00303407550454208	0.0017030205381410608	0.0009463275474389277	0.0005218910929418492
0.16775253177282196	0.1262585318549272	0.09060061087753538	0.06199847959091993	0.04057400170698715	0.025517356184079867	0.015513649206244247	0.009173476296054126	0.0053058625701808936	0.0030165188129049705	0.0016925166962356774	0.0009402157471352003	0.000518405978539873
0.16750167058075338	0.12623477739110117	0.09071419605253729	0.062168139552047044	0.04074297034360971	0.025656714290789535	0.01561576267412874	0.00924239533368468	0.0053496986552962825	0.003043216038524905	0.0017082649253742047	0.0009492894735144837	0.0005235442968867128
0.16727669978133278	0.12612565692946104	0.09068448806459868	0.062182562860601046	0.04077460359947334	0.025689425114840982	0.01564244472929293	0.009261533245714123	0.005362340885022576	0.0030511093198386783	0.0017130004560263763	0.00095205027063842	0.0005251207581077661
0.16685142574469494	0.12561138331753333	0.09016599303412882	0.061724827031933285	0.040411276224355995	0.025424989002523515	0.015462993353220612	0.009146323560542293	0.005291497812884418	0.0030089633805837806	0.0016885464084980292	0.0009381253516210547	0.0005173017206334814
0.16621223657387332	0.12522672543352975	0.08996924331612476	0.06164761653087457	0.04039776370507514	0.025438014502460575	0.015482383341753732	0.00916348452639178	0.005304097757480767	0.0030173295499008102	0.0016937641574603158	0.0009412463508016045	0.0005191153600252064
0.1667553059005824	0.12549035510345136	0.09004172671539279	0.06161407075597504	0.04032289138750621	0.025360459771454315	0.015419120701084048	0.009118124622948842	0.005274145707154309	0.0029986355309145883	0.001682552147386879	0.000934711338814975	0.000515384440714455
0.16750836630804714	0.12614924281319798	0.09058187205956565	0.06202804783481629	0.040620252652578376	0.025561889614558346	0.015548872947729615	0.009198318217521833	0.005322103533447387	0.003026590320586089	0.0016985311375853755	0.000943710836638093	0.00052039716813688
0.16780304443387467	0.126280790511422	0.09060397482256081	0.0619918410731134	0.04056399288033197	0.025507813964984975	0.01550613672003978	0.009168192183222802	0.005302413847880441	0.00301438261129699	0.0016912420301443568	0.0009394754366113248	0.0005179843866437696
0.16547797821396185	0.12447836551757453	0.08928377181287116	0.06107755423950825	0.03996276630047081	0.025129837322098402	0.015277156050236829	0.009033479034910568	0.005224920536338047	0.0029705508201712956	0.0016667581742201981	0.0009259244474107165	0.0005105348366165876
0.16920442513995557	0.127300671559365	0.0912999289094424	0.062438344200276386	0.0408352600390339	0.02566547399101594	0.015594783759963243	0.00921691843841893	0.00532882229887629	0.0030285845917651455	0.001698852534582069	0.0009435496475725406	0.0005201662815330397
0.16878973915139547	0.12696007809065898	0.09103592393838873	0.06224550729911289	0.04070219485847201	0.0255782336937409	0.015540030119501134	0.009183759040856354	0.005309300381376967	0.0030173401596069395	0.0016924828237945217	0.0009399863093775986	0.0005181914653368034
0.1668182411073737	0.12578336559346515	0.09044382896007014	0.06202290204563166	0.04067405175292818	0.025628788510411254	0.015607095637829145	0.009241433207265585	0.005351110045054403	0.0030449081238944613	0.0017096031635192063	0.0009501985681193093	0.0005241148210577788
0.16643013809511778	0.1251470281031628	0.0897205163491006	0.061343362785135115	0.040114544083847944	0.025212023302041395	0.015319901456112707	0.009055113924790678	0.005235704371858526	0.0029758969920947887	0.0016694139619252712	0.0009272529725258507	0.0005112058757568612
0.16587124293909988	0.1248793028087352	0.0896509960880963	0.06138287747022202	0.040195674717614475	0.02529478815194	0.015386969581511851	0.009103024376446538	0.005267266591576908	0.0029955650368066952	0.0016811973014078867	0.000934115689384053	0.0005151217196214515
0.1660929714266418	0.12524764605006736	0.0900717583011608	0.06177937514098902	0.04052287063169486	0.025538944027036693	0.01555545911566151	0.0092124578359493	0.005335110064427684	0.003036162669790908	0.0017048521787559848	0.0009476265968314	0.0005227250964413838
