r0	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12
0.32797585550071895	0.25911881439890794	0.1942210290954927	0.1378212471866045	0.09275792326386877	0.059520890650553875	0.036679254049317	0.02187668074015691	0.012719871751758226	0.007253916196089267	0.004077221907589215	0.0022671746900903246	0.0012507185070517516
0.32863026973107473	0.2595819829488454	0.1945110377617244	0.13797744301514336	0.0928267554636529	0.059542072795020856	0.036679371019876755	0.02187011505652245	0.012712881800388902	0.0072484899505068446	0.0040735425332428625	0.002264860985656465	0.0012493304186814316
0.3266410107808969	0.2582172640095537	0.19370010089296075	0.13758227544888565	0.0926910610333614	0.05953681544781818	0.03672190839008826	0.021918868307550292	0.012752373736079004	0.007276058834469817	0.00409124068096711	0.002275637897971976	0.001255665628162911
0.32363917109380747	0.2559100443451026	0.1920703325891009	0.13652815004659885	0.09206436909674094	0.05919072395914821	0.036541722614167306	0.021828987302710955	0.012708750410667737	0.007255181439784892	0.004081281400989791	0.0022708638296520395	0.0012533533481536745
0.3306899083328256	0.26117422209636076	0.1956433332553859	0.13871590969505426	0.09327054100257055	0.059790654560850344	0.03681118559413436	0.021937388993379176	0.012746436369366194	0.007265054522890214	0.004081713773538416	0.002268915115577625	0.0012513611617380258
0.32629982747772457	0.258045173349156	0.19366247445402243	0.1376289704187737	0.09277348242093497	0.05962084007660713	0.036790747878746165	0.021968503046383602	0.012785271598991465	0.007296631788086155	0.004103589141019908	0.0022828360432341752	0.001259774247112473
0.32487922083952375	0.25682281101865595	0.1926776903706808	0.1368893937179616	0.09225482374825932	0.05927876080322868	0.036576372226882474	0.021839445358127808	0.012709891845093085	0.00725356938581395	0.004079379004641927	0.0022693798373730084	0.0012523561680506748
0.3282036683637006	0.2594932976436442	0.19467081154993945	0.1382685690343237	0.09314395154602757	0.05981852173947639	0.036889167033722275	0.02201485970897567	0.012806197959595565	0.007305786272426424	0.00410750513100594	0.0022844858538661663	0.001260462766729888
0.3270198929567998	0.25884106790273614	0.1944505818587908	0.13833009146209288	0.09333774468332874	0.06003642441037331	0.037074918822623926	0.022151607274715896	0.012897960984272198	0.0073636246658231085	0.004142403856330879	0.0023049022182472585	0.0012721455180220826
0.3248361272582163	0.2570698971321921	0.19311322301100167	0.13739224544026868	0.09272424571133385	0.05965829477972313	0.036852471275884056	0.022025071642364127	0.0128275878090907	0.0073250363173983256	0.004121420212873853	0.0022935442624176946	0.001266012274744108
0.3258863655263444	0.25784193863139493	0.19362570207355068	0.13769570750122961	0.09288293879649931	0.059730522142618335	0.03687997422266258	0.022032608072741874	0.012827675337196198	0.007323117366120991	0.004119474402232861	0.0022920912199925333	0.0012650552105806377
0.32420709005046244	0.2564702988159716	0.1925813872265396	0.13695641632255617	0.09239430983536454	0.059426093451689005	0.03669895328315266	0.02192858492020853	0.012769286921103197	0.007290842979883102	0.004101805601906431	0.0022824748649177607	0.0012598396868247642
0.33048610207070206	0.26140973262823963	0.19617443952527727	0.13936730192594998	0.0938939501100904	0.06030077104404239	0.03718455851995222	0.02218921559651619	0.012906372618089723	0.007362254673140091	0.004138918419850725	0.0023018026644588438	0.001269949099928894
0.32588542144822263	0.25746740639814936	0.1930133713712037	0.13700546466425578	0.0922462069196343	0.059219389231145274	0.03650990341044149	0.02178462622995854	0.012670815448887563	0.007228033004019679	0.004063610020208367	0.002260010928147531	0.00124693775497652
0.3259379847353803	0.2576098834060531	0.1932088228328981	0.1372119426679461	0.09243046809307523	0.05936442969131994	0.03661360181649723	0.021853527809540536	0.01271414408633977	0.007254189349098062	0.004078932248927128	0.002268791111638639	0.001251888784949852
